filepath,species,image_name,height,width,R_mean,G_mean,B_mean,luminosity,sharpness_score,image_size,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\173.png,Fat Hen,173.png,196,196,76.33402748854644,66.93015930862141,51.9414566847147,65.06854782729418,15.48926210172048,38416,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\132.png,Fat Hen,132.png,457,457,73.40980325498326,73.01446020809293,56.302256654329206,67.5755067058018,80.18506892889708,208849,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\370.png,Fat Hen,370.png,304,304,86.9898069598338,81.36781509695291,72.98138850415512,80.44633685364728,35.500184441716534,92416,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\408.png,Fat Hen,408.png,788,788,79.29183952176042,76.52516813110361,52.2204015176892,69.34580305685108,192.5708027475214,620944,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\196.png,Fat Hen,196.png,198,198,80.12478318538925,65.16212631364147,45.50346903377206,63.59679284426759,9.869986927874322,39204,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\157.png,Fat Hen,157.png,178,178,67.74775912132307,57.96471405125615,44.014234313849265,56.575569162142834,14.289489576537232,31684,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\326.png,Fat Hen,326.png,183,183,100.7065603631043,93.1135298157604,82.62017378840814,92.1467546557576,12.71302977354835,33489,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\420.png,Fat Hen,420.png,154,154,90.29090065778378,73.07425366840951,54.21605667060213,72.52707033226515,7.019228665088625,23716,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\253.png,Fat Hen,253.png,965,965,99.01056994818653,97.20614352063143,76.62841955488737,90.94837767456845,292.43587403980223,931225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\280.png,Fat Hen,280.png,150,150,84.58537777777778,71.06493333333333,50.809466666666665,68.81992592592593,7.459555384263643,22500,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\390.png,Fat Hen,390.png,549,549,93.7448482254538,88.9481687187501,63.553007455184286,82.08200813312939,94.48203350469701,301401,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\156.png,Fat Hen,156.png,166,166,75.1776019741617,64.1715415880389,46.80846276672957,62.052535442976726,9.276209714400336,27556,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\268.png,Fat Hen,268.png,161,161,89.20855676864319,74.3200108020524,53.814088962617184,72.44755217777093,8.806619692753458,25921,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\290.png,Fat Hen,290.png,157,157,80.57515517870908,65.45348695687451,49.03943364842387,65.02269192800249,7.988454678287411,24649,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\32.png,Fat Hen,32.png,198,198,89.11736047342107,81.40434649525558,70.62016630956025,80.38062442607897,15.905425356937021,39204,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\502.png,Fat Hen,502.png,235,235,78.58880941602536,73.45394296061566,60.317464916251694,70.78673909763091,19.41132230060996,55225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\331.png,Fat Hen,331.png,202,202,124.30617096363102,117.09285854328007,109.53894226056269,116.97932392249125,17.64998215406696,40804,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\348.png,Fat Hen,348.png,293,293,79.83919439946884,71.49674428356766,39.52574869829584,63.62056246044411,23.412351103303912,85849,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\383.png,Fat Hen,383.png,439,439,80.34404657510079,73.14076307200564,57.69920766289091,70.39467243666577,63.33327003153441,192721,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\349.png,Fat Hen,349.png,226,226,88.26544756832955,79.20138616962957,70.34983162346307,79.27222178714074,19.776008347748444,51076,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\109.png,Fat Hen,109.png,514,514,81.40574043513149,69.99847840239822,45.30204090902209,65.5687532488506,98.34566779230673,264196,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\158.png,Fat Hen,158.png,209,209,91.33719466129439,76.02893706645911,57.84212815640667,75.06941996138671,20.75194456536527,43681,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\216.png,Fat Hen,216.png,279,279,89.39537004920287,72.04331907349598,50.9848023535155,70.80783049207146,29.25664776573952,77841,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\447.png,Fat Hen,447.png,177,177,80.61684062689521,66.45705257110026,47.73966612403843,64.93785310734462,9.031795747933039,31329,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\479.png,Fat Hen,479.png,219,219,89.51652384228852,74.69339671816684,56.58635141052105,73.5987573236588,18.8948533563239,47961,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\508.png,Fat Hen,508.png,220,220,80.46731404958678,67.02404958677685,47.598347107438016,65.02990358126722,13.115320513972096,48400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\214.png,Fat Hen,214.png,256,256,80.00599670410156,66.66419982910156,46.0955810546875,64.25525919596355,22.186273451095534,65536,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\202.png,Fat Hen,202.png,279,279,90.75262393854139,75.16197119769787,55.10016572243419,73.67158695289115,27.455824723609783,77841,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\185.png,Fat Hen,185.png,179,179,105.96354670578322,96.9636715458319,88.82500546175213,97.25074123778909,13.614882046383977,32041,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\76.png,Fat Hen,76.png,322,322,84.27098684464335,68.30293005671078,50.04389298252382,67.53926996129265,39.3000743936819,103684,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\299.png,Fat Hen,299.png,205,205,83.51145746579417,70.0775490779298,50.19792980368828,67.92897878247075,13.925266574741347,42025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\322.png,Fat Hen,322.png,306,306,84.49698833781879,68.42901234567901,48.53431372549019,67.15343813632934,29.245251095973927,93636,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\265.png,Fat Hen,265.png,152,152,110.41512292243767,105.4176333102493,98.73095567867036,104.8545706371191,10.515292725544764,23104,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\304.png,Fat Hen,304.png,234,234,91.32686828840674,77.90466798159106,57.03104682591862,75.42086103197214,19.186491668061773,54756,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\347.png,Fat Hen,347.png,277,277,98.06171069608622,91.4252499055116,84.79716925803802,91.42804328654529,30.835251078374217,76729,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\197.png,Fat Hen,197.png,268,268,81.34553909556693,64.05688906215192,45.024142347961686,63.47552350189352,21.24773999647535,71824,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\531.png,Fat Hen,531.png,693,693,79.01120043977187,69.47403950867154,45.13271865219917,64.53931953354753,161.08634343574866,480249,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\80.png,Fat Hen,80.png,221,221,83.53487848324154,67.31448987530968,50.14139759628181,66.99692198494434,19.19979227674006,48841,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\356.png,Fat Hen,356.png,364,364,86.57921748581089,73.39786106750392,50.73536559594252,70.23748138308578,41.12497654563189,132496,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\248.png,Fat Hen,248.png,729,729,76.47349000171232,69.98618661337758,42.07920728735645,62.846294634148784,175.79887607779384,531441,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\57.png,Fat Hen,57.png,272,272,80.59573691608996,67.12352670847751,43.410899653979236,63.71005442618224,18.47133582524003,73984,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\294.png,Fat Hen,294.png,108,108,81.39197530864197,74.21947873799725,64.28137860082305,73.29761088248742,4.729757613905149,11664,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\153.png,Fat Hen,153.png,136,136,105.1356509515571,101.11570069204153,97.0241133217993,101.09182165513265,6.657702222842232,18496,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\187.png,Fat Hen,187.png,226,226,86.97832641553764,79.0045030934294,71.73750881040019,79.2401127731224,23.25178716752296,51076,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\170.png,Fat Hen,170.png,180,180,87.38021604938271,83.29935185185185,79.43583333333333,83.37180041152264,13.365971607378686,32400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\398.png,Fat Hen,398.png,383,383,80.20465065546837,76.49688115673295,62.298440919223665,72.99999091047499,48.65153608667899,146689,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\235.png,Fat Hen,235.png,319,319,79.78991951730035,63.4155029923055,44.28693703874765,62.497453182784504,33.880909334225386,101761,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\473.png,Fat Hen,473.png,137,137,86.8907240662795,72.31749160850339,52.18232191379402,70.46351252952563,6.666719562411813,18769,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\273.png,Fat Hen,273.png,158,158,80.39236500560807,65.14897452331357,43.08888799871816,62.876742509213265,7.986942488436584,24964,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\85.png,Fat Hen,85.png,195,195,79.49325443786982,67.83526627218934,45.872189349112425,64.40023668639053,14.440722095049892,38025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\67.png,Fat Hen,67.png,219,219,84.56748191238715,66.31546464836012,45.58668501490794,65.48987719188507,15.156054243325187,47961,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\13.png,Fat Hen,13.png,143,143,97.10988312386914,80.16636510342803,60.42222113550785,79.23282312093501,7.969654683627288,20449,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\523.png,Fat Hen,523.png,607,607,75.94638063884011,73.35991141243429,50.66184736557841,66.65604647228427,120.31991789740138,368449,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\396.png,Fat Hen,396.png,507,507,88.83351034238608,82.37526697244495,66.76411501309089,79.32429744264063,96.90062915045436,257049,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\375.png,Fat Hen,375.png,276,276,77.02467968914094,76.03167664356228,65.52889361478681,72.86174998249668,32.05750259844241,76176,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\399.png,Fat Hen,399.png,578,578,87.23985883789706,75.10174985931683,48.11847020509812,70.15335963410399,101.9886579073586,334084,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\15.png,Fat Hen,15.png,118,118,84.69455616202241,70.03971559896581,43.143565067509336,65.95927894283253,4.756375705029628,13924,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\306.png,Fat Hen,306.png,124,124,91.7215140478668,73.03323361082207,49.07927939646202,71.27800901838363,4.785651624760573,15376,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\31.png,Fat Hen,31.png,200,200,89.4661,73.9941,55.342275,72.93415833333333,15.297647275558575,40000,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\203.png,Fat Hen,203.png,274,274,92.30783472747616,84.34345196867174,78.1548697320049,84.93538547605094,34.02348690786615,75076,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\305.png,Fat Hen,305.png,121,121,87.06229082712929,78.36308995287207,65.41493067413428,76.94677048471188,5.048675370295027,14641,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\315.png,Fat Hen,315.png,164,164,88.90054283164783,77.83685306365258,60.686235871505055,75.80787725560182,8.831741774793096,26896,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\311.png,Fat Hen,311.png,225,225,93.89813333333333,78.36327901234569,58.705975308641975,76.989129218107,18.569592006151662,50625,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\472.png,Fat Hen,472.png,251,251,86.40815225155156,72.55708639545404,54.238313677560676,71.06785077485543,21.644156569030894,63001,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\191.png,Fat Hen,191.png,304,304,91.43890668282549,86.48135604224376,79.0366278566482,85.65229686057249,44.023258666340446,92416,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\410.png,Fat Hen,410.png,113,113,83.36447646644217,70.70052470827785,52.56997415615945,68.87832511029315,4.234068645547171,12769,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\21.png,Fat Hen,21.png,57,57,86.02062172976301,73.51892890120037,53.305632502308406,70.94839437775727,1.360236316779952,3249,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\16.png,Fat Hen,16.png,171,171,87.08416264833625,78.42737936459082,63.96857152628159,76.49337117973623,13.130506131276432,29241,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\275.png,Fat Hen,275.png,111,111,85.25793360928496,75.48778508237967,62.238292346400456,74.32800367935504,5.090724996529095,12321,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\423.png,Fat Hen,423.png,93,93,88.43958839172159,73.3611978263383,51.65602959879755,71.15227193895248,2.853225998407762,8649,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\454.png,Fat Hen,454.png,223,223,68.10078626153754,58.8724084538197,44.96259727724266,57.31193066419996,15.8744006691204,49729,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\239.png,Fat Hen,239.png,372,372,86.17035929009134,77.78965776390334,67.98866921031333,77.31622875476934,64.20945474217314,138384,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\336.png,Fat Hen,336.png,212,212,84.312388750445,67.94163848344607,46.53811409754361,66.26404711047822,14.466023127903545,44944,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\381.png,Fat Hen,381.png,295,295,81.57716748060902,69.3476472278081,49.176615914966966,66.70047687446136,25.39732569566752,87025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\495.png,Fat Hen,495.png,332,332,84.2058535346204,71.62120772245609,48.895213383655104,68.2407582135772,36.27443771477431,110224,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\46.png,Fat Hen,46.png,85,85,86.85868512110727,73.99557093425605,49.93910034602076,70.26445213379469,2.625497052339099,7225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\316.png,Fat Hen,316.png,203,203,94.94268242374238,83.59118153801354,70.67958455677157,83.07114950617583,15.424023961577047,41209,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\303.png,Fat Hen,303.png,191,191,86.15484772895479,70.87201556974864,50.141991721718156,69.05628500680719,10.90949105388214,36481,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\61.png,Fat Hen,61.png,154,154,86.34811941305448,69.51374599426548,51.78723224827121,69.21636588519705,7.7757311575557955,23716,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\500.png,Fat Hen,500.png,265,265,75.69317194731221,73.5547597009612,56.19829120683517,68.48207428503619,20.998089288405087,70225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\477.png,Fat Hen,477.png,259,259,98.47895827432507,90.75884378587081,84.09809036836064,91.11196414285217,28.90205136574237,67081,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\307.png,Fat Hen,307.png,144,144,86.33130787037037,70.54615162037037,51.12249228395062,69.33331725823045,7.341975440825362,20736,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\448.png,Fat Hen,448.png,229,229,76.319196811655,60.82963711599702,43.90242367613127,60.3504192012611,15.712060199348835,52441,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\335.png,Fat Hen,335.png,269,269,81.53215129696936,69.667486629538,55.3256864885781,68.84177480502849,27.76066285074557,72361,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\387.png,Fat Hen,387.png,368,368,77.93939774338374,71.62877333412098,51.46300508034027,67.01039205261499,45.1116423239412,135424,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\278.png,Fat Hen,278.png,121,121,81.28003551669968,67.25961341438426,47.79605218222799,65.44523370443731,4.863142898603749,14641,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\409.png,Fat Hen,409.png,142,142,75.89441579051775,60.549791707994444,43.23536996627653,59.893192488262905,6.784417580577764,20164,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\428.png,Fat Hen,428.png,135,135,83.39138545953361,67.59714677640603,50.17399176954733,67.05417466849566,6.024720852791557,18225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\231.png,Fat Hen,231.png,572,572,70.32299256687368,63.48114210963861,48.18674201672454,60.66362556441228,103.60834111183026,327184,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\422.png,Fat Hen,422.png,157,157,81.81281187877805,65.82449592275549,47.36597833583512,65.00109537912289,7.393913323577901,24649,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\63.png,Fat Hen,63.png,197,197,93.37857198072612,76.41214666701023,52.78494679069288,74.19188847947642,13.734230517958258,38809,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\120.png,Fat Hen,120.png,479,479,83.54305028307931,72.69802694374589,50.53850445212495,68.92652722631672,83.22537237822071,229441,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\321.png,Fat Hen,321.png,248,248,79.66878577003122,64.10696865244537,46.265820109261185,63.34719151057927,20.331965302507122,61504,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\174.png,Fat Hen,174.png,214,214,74.37287099309984,66.36939907415494,54.65400908376277,65.13209305033918,22.86880077752081,45796,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\242.png,Fat Hen,242.png,452,452,74.51017111755031,65.13019324144412,37.22560987547968,58.9553247448247,60.670719282295536,204304,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\359.png,Fat Hen,359.png,314,314,84.57894843604203,68.08120004868351,47.32618970343624,66.66211272938726,30.706423260724204,98596,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\456.png,Fat Hen,456.png,215,215,92.17330448891292,86.67675500270417,82.5503082747431,87.13345592212006,20.366596073715684,46225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\260.png,Fat Hen,260.png,192,192,88.71945529513889,73.03843858506944,51.894070095486114,71.21732132523148,11.49712215625688,36864,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\211.png,Fat Hen,211.png,299,299,69.17510989809958,60.99703582733974,49.102851198532456,59.75833230799059,41.414604545470574,89401,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\276.png,Fat Hen,276.png,95,95,89.73019390581717,85.97817174515235,84.03146814404433,86.57994459833795,4.147323235170294,9025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\538.png,Fat Hen,538.png,520,520,83.58207100591716,75.00591346153846,46.45843565088757,68.34880670611439,97.45401402400175,270400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\382.png,Fat Hen,382.png,387,387,81.04832775808077,75.39286501211866,56.60768917466231,71.01629398162059,46.00716283312475,149769,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\384.png,Fat Hen,384.png,267,267,75.37820701651026,70.59178835444459,52.70883305979885,66.22627614358457,23.29891105269164,71289,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\219.png,Fat Hen,219.png,459,459,78.17752431401028,67.20943037103488,41.62635928251717,62.33777132252078,64.91782257244644,210681,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\543.png,Fat Hen,543.png,1273,1273,79.2181769039616,73.4870681117092,46.96921067133017,66.558151895667,547.8720147892852,1620529,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\421.png,Fat Hen,421.png,110,110,81.01603305785125,67.1809090909091,50.318264462809914,66.17173553719009,3.669043047661516,12100,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\74.png,Fat Hen,74.png,211,211,87.0851508276993,73.5273241840929,55.868241953235554,72.16023898834258,18.75307975682175,44521,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\434.png,Fat Hen,434.png,157,157,86.94352712077568,71.6891151770863,54.71240212584689,71.11501480790297,10.530800613831374,24649,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\134.png,Fat Hen,134.png,813,813,84.4646239082317,79.04244525840092,56.55286859141654,73.35331258601639,239.80732367057198,660969,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\287.png,Fat Hen,287.png,144,144,89.71918402777777,73.53978587962963,55.60508294753087,72.95468428497942,7.35014648608861,20736,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\200.png,Fat Hen,200.png,316,316,81.03290738663675,64.4466631950008,44.33334000961384,63.27097019708379,26.419870005423892,99856,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\317.png,Fat Hen,317.png,178,178,89.9061987122838,79.47516096452468,66.51518116399444,78.63218028026763,11.493933948189996,31684,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\258.png,Fat Hen,258.png,155,155,88.78834547346514,75.04091571279916,54.14563995837669,72.65830038154701,8.327076131077282,24025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\350.png,Fat Hen,350.png,219,219,84.01459519192677,67.82535810345907,46.959404516169386,66.26645260385175,13.093926970128907,47961,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Fat Hen\129.png,Fat Hen,129.png,278,278,142.2206278142953,140.77158273381295,138.42620723565034,140.47280592791952,28.655840328491102,77284,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\180.png,Loose Silky-bent,180.png,509,509,103.88435662977987,96.26581262230731,91.87523593007592,97.3418017273877,125.62543226269923,259081,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\516.png,Loose Silky-bent,516.png,404,404,88.70382805607294,81.541527791393,76.80090187236546,82.34875257327712,57.11347430811365,163216,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\586.png,Loose Silky-bent,586.png,209,209,86.70540967468693,68.67358805888144,48.00343398731714,67.79414390696184,13.212416025791878,43681,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\647.png,Loose Silky-bent,647.png,113,113,85.8910642963427,75.57201033753623,65.56527527605921,75.67611663664604,5.038682037230348,12769,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\195.png,Loose Silky-bent,195.png,419,419,76.1602007279521,70.18430061346199,67.92890220493162,71.4244678487819,56.941279307334945,175561,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\140.png,Loose Silky-bent,140.png,1038,1038,86.52224059904738,68.49638217856334,48.99866814423766,68.00576364061612,316.746080460769,1077444,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\577.png,Loose Silky-bent,577.png,560,560,84.66371173469388,66.90114795918367,47.758147321428574,66.44100233843538,96.00211214324318,313600,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\520.png,Loose Silky-bent,520.png,155,155,93.09789802289282,78.07421436004162,60.86326742976067,77.34512660423171,8.96119253215722,24025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\234.png,Loose Silky-bent,234.png,444,444,96.54577043259475,91.79952925898871,87.48733361740119,91.94421110299488,63.30143208124236,197136,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\297.png,Loose Silky-bent,297.png,238,238,84.88611326883695,66.50880940611539,49.38646635124638,66.92712967539957,19.40498955250116,56644,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\389.png,Loose Silky-bent,389.png,111,111,87.16670724778832,72.13140167194221,51.316370424478535,70.2048264480697,3.719189455639105,12321,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Loose Silky-bent\59.png,Loose Silky-bent,59.png,166,166,84.56140223544782,66.9047031499492,45.965851357236176,65.8106522475444,8.953431062402693,27556,square
